Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US51155,51155,"Pulaski County, Virginia",34768,*****
0500000US51157,51157,"Rappahannock County, Virginia",7448,*****
0500000US51159,51159,"Richmond County, Virginia",9140,*****
0500000US51161,51161,"Roanoke County, Virginia",92824,*****
0500000US51163,51163,"Rockbridge County, Virginia",22345,*****
0500000US51165,51165,"Rockingham County, Virginia",76885,*****
0500000US51167,51167,"Russell County, Virginia",28646,*****
0500000US51169,51169,"Scott County, Virginia",22940,*****
0500000US51171,51171,"Shenandoah County, Virginia",42270,*****
0500000US51173,51173,"Smyth County, Virginia",31979,*****
0500000US51175,51175,"Southampton County, Virginia",18444,*****
0500000US51177,51177,"Spotsylvania County, Virginia",124319,*****
0500000US51179,51179,"Stafford County, Virginia",131885,*****
0500000US51181,51181,"Surry County, Virginia",6922,*****
0500000US51183,51183,"Sussex County, Virginia",12007,*****
0500000US51185,51185,"Tazewell County, Virginia",44664,*****
0500000US51187,51187,"Warren County, Virginia",37836,*****
0500000US51191,51191,"Washington County, Virginia",54804,*****
0500000US51193,51193,"Westmoreland County, Virginia",17532,*****
0500000US51195,51195,"Wise County, Virginia",41154,*****
0500000US51197,51197,"Wythe County, Virginia",29274,*****
0500000US51199,51199,"York County, Virginia",65762,*****
0500000US51510,51510,"Alexandria city, Virginia",143684,*****
0500000US51515,51515,"Bedford city, Virginia",6052,*****
0500000US51520,51520,"Bristol city, Virginia",17713,*****
0500000US51530,51530,"Buena Vista city, Virginia",6699,*****
0500000US51540,51540,"Charlottesville city, Virginia",43663,*****
0500000US51550,51550,"Chesapeake city, Virginia",225597,*****
0500000US51570,51570,"Colonial Heights city, Virginia",17481,*****
0500000US51580,51580,"Covington city, Virginia",5880,*****
0500000US51590,51590,"Danville city, Virginia",42996,*****
0500000US51595,51595,"Emporia city, Virginia",5773,*****
0500000US51600,51600,"Fairfax city, Virginia",23027,*****
0500000US51610,51610,"Falls Church city, Virginia",12731,*****
0500000US51620,51620,"Franklin city, Virginia",8539,*****
0500000US51630,51630,"Fredericksburg city, Virginia",25931,*****
0500000US51640,51640,"Galax city, Virginia",6977,*****
0500000US51650,51650,"Hampton city, Virginia",136957,*****
0500000US51660,51660,"Harrisonburg city, Virginia",49926,*****
0500000US51670,51670,"Hopewell city, Virginia",22429,*****
0500000US51678,51678,"Lexington city, Virginia",7026,*****
0500000US51680,51680,"Lynchburg city, Virginia",76467,*****
0500000US51683,51683,"Manassas city, Virginia",39317,*****
0500000US51685,51685,"Manassas Park city, Virginia",15125,*****
0500000US51690,51690,"Martinsville city, Virginia",13808,*****
0500000US51700,51700,"Newport News city, Virginia",181025,*****
0500000US51710,51710,"Norfolk city, Virginia",244090,*****
0500000US51720,51720,"Norton city, Virginia",3998,*****
0500000US51730,51730,"Petersburg city, Virginia",32326,*****
0500000US51735,51735,"Poquoson city, Virginia",12117,*****
0500000US51740,51740,"Portsmouth city, Virginia",95901,*****
0500000US51750,51750,"Radford city, Virginia",16705,*****
0500000US51760,51760,"Richmond city, Virginia",207878,*****
0500000US51770,51770,"Roanoke city, Virginia",97355,*****
0500000US51775,51775,"Salem city, Virginia",24950,*****
0500000US51790,51790,"Staunton city, Virginia",23989,*****
0500000US51800,51800,"Suffolk city, Virginia",84842,*****
0500000US51810,51810,"Virginia Beach city, Virginia",442151,*****
0500000US51820,51820,"Waynesboro city, Virginia",21099,*****
0500000US51830,51830,"Williamsburg city, Virginia",14579,*****
0500000US51840,51840,"Winchester city, Virginia",26587,*****
0500000US53001,53001,"Adams County, Washington",18802,*****
0500000US53003,53003,"Asotin County, Washington",21802,*****
0500000US53005,53005,"Benton County, Washington",178992,*****
0500000US53007,53007,"Chelan County, Washington",73047,*****
0500000US53009,53009,"Clallam County, Washington",71731,*****
0500000US53011,53011,"Clark County, Washington",432549,*****
0500000US53013,53013,"Columbia County, Washington",4027,*****
0500000US53015,53015,"Cowlitz County, Washington",102110,*****
0500000US53017,53017,"Douglas County, Washington",38807,*****
0500000US53019,53019,"Ferry County, Washington",7623,*****
0500000US53021,53021,"Franklin County, Washington",81835,*****
0500000US53023,53023,"Garfield County, Washington",2249,*****
0500000US53025,53025,"Grant County, Washington",90202,*****
0500000US53027,53027,"Grays Harbor County, Washington",72092,*****
0500000US53029,53029,"Island County, Washington",78806,*****
0500000US53031,53031,"Jefferson County, Washington",29882,*****
0500000US53033,53033,"King County, Washington",1974567,*****
0500000US53035,53035,"Kitsap County, Washington",252687,*****
0500000US53037,53037,"Kittitas County, Washington",41291,*****
0500000US53039,53039,"Klickitat County, Washington",20537,*****
0500000US53041,53041,"Lewis County, Washington",75419,*****
0500000US53043,53043,"Lincoln County, Washington",10481,*****
0500000US53045,53045,"Mason County, Washington",60647,*****
0500000US53047,53047,"Okanogan County, Washington",41143,*****
0500000US53049,53049,"Pacific County, Washington",20781,*****
0500000US53051,53051,"Pend Oreille County, Washington",12956,*****
0500000US53053,53053,"Pierce County, Washington",805434,*****
0500000US53055,53055,"San Juan County, Washington",15786,*****
0500000US53057,53057,"Skagit County, Washington",117641,*****
0500000US53059,53059,"Skamania County, Washington",11126,*****
0500000US53061,53061,"Snohomish County, Washington",724627,*****
0500000US53063,53063,"Spokane County, Washington",473832,*****
0500000US53065,53065,"Stevens County, Washington",43513,*****
0500000US53067,53067,"Thurston County, Washington",256080,*****
0500000US53069,53069,"Wahkiakum County, Washington",4006,*****
0500000US53071,53071,"Walla Walla County, Washington",59092,*****
0500000US53073,53073,"Whatcom County, Washington",203211,*****
0500000US53075,53075,"Whitman County, Washington",45512,*****
0500000US53077,53077,"Yakima County, Washington",244654,*****
0500000US54001,54001,"Barbour County, West Virginia",16655,*****
0500000US54003,54003,"Berkeley County, West Virginia",105812,*****
0500000US54005,54005,"Boone County, West Virginia",24517,*****
0500000US54007,54007,"Braxton County, West Virginia",14524,*****
0500000US54009,54009,"Brooke County, West Virginia",23932,*****
0500000US54011,54011,"Cabell County, West Virginia",96604,*****
0500000US54013,54013,"Calhoun County, West Virginia",7603,*****
0500000US54015,54015,"Clay County, West Virginia",9352,*****
0500000US54017,54017,"Doddridge County, West Virginia",8213,*****
0500000US54019,54019,"Fayette County, West Virginia",45889,*****
0500000US54021,54021,"Gilmer County, West Virginia",8678,*****
0500000US54023,54023,"Grant County, West Virginia",11869,*****
0500000US54025,54025,"Greenbrier County, West Virginia",35588,*****
0500000US54027,54027,"Hampshire County, West Virginia",23746,*****
0500000US54029,54029,"Hancock County, West Virginia",30517,*****
0500000US54031,54031,"Hardy County, West Virginia",13922,*****
0500000US54033,54033,"Harrison County, West Virginia",69078,*****
0500000US54035,54035,"Jackson County, West Virginia",29229,*****
0500000US54037,54037,"Jefferson County, West Virginia",54131,*****
0500000US54039,54039,"Kanawha County, West Virginia",192311,*****
0500000US54041,54041,"Lewis County, West Virginia",16411,*****
0500000US54043,54043,"Lincoln County, West Virginia",21660,*****
0500000US54045,54045,"Logan County, West Virginia",36442,*****
0500000US54047,54047,"McDowell County, West Virginia",21651,*****
0500000US54049,54049,"Marion County, West Virginia",56666,*****
0500000US54051,54051,"Marshall County, West Virginia",32840,*****
0500000US54053,54053,"Mason County, West Virginia",27271,*****
0500000US54055,54055,"Mercer County, West Virginia",62261,*****
0500000US54057,54057,"Mineral County, West Virginia",28015,*****
0500000US54059,54059,"Mingo County, West Virginia",26460,*****
0500000US54061,54061,"Monongalia County, West Virginia",98483,*****
0500000US54063,54063,"Monroe County, West Virginia",13512,*****
0500000US54065,54065,"Morgan County, West Virginia",17502,*****
0500000US54067,54067,"Nicholas County, West Virginia",26168,*****
0500000US54069,54069,"Ohio County, West Virginia",44156,*****
0500000US54071,54071,"Pendleton County, West Virginia",7603,*****
0500000US54073,54073,"Pleasants County, West Virginia",7602,*****
0500000US54075,54075,"Pocahontas County, West Virginia",8723,*****
0500000US54077,54077,"Preston County, West Virginia",33666,*****
0500000US54079,54079,"Putnam County, West Virginia",56033,*****
0500000US54081,54081,"Raleigh County, West Virginia",78993,*****
0500000US54083,54083,"Randolph County, West Virginia",29399,*****
0500000US54085,54085,"Ritchie County, West Virginia",10303,*****
0500000US54087,54087,"Roane County, West Virginia",14807,*****
0500000US54089,54089,"Summers County, West Virginia",13795,*****
0500000US54091,54091,"Taylor County, West Virginia",16906,*****
0500000US54093,54093,"Tucker County, West Virginia",7061,*****
0500000US54095,54095,"Tyler County, West Virginia",9120,*****
0500000US54097,54097,"Upshur County, West Virginia",24371,*****
0500000US54099,54099,"Wayne County, West Virginia",42007,*****
0500000US54101,54101,"Webster County, West Virginia",9073,*****
0500000US54103,54103,"Wetzel County, West Virginia",16435,*****
0500000US54105,54105,"Wirt County, West Virginia",5796,*****
0500000US54107,54107,"Wood County, West Virginia",86779,*****
0500000US54109,54109,"Wyoming County, West Virginia",23479,*****
0500000US55001,55001,"Adams County, Wisconsin",20741,*****
0500000US55003,55003,"Ashland County, Wisconsin",16068,*****
0500000US55005,55005,"Barron County, Wisconsin",45826,*****
0500000US55007,55007,"Bayfield County, Wisconsin",15071,*****
0500000US55009,55009,"Brown County, Wisconsin",250597,*****
0500000US55011,55011,"Buffalo County, Wisconsin",13466,*****
0500000US55013,55013,"Burnett County, Wisconsin",15449,*****
0500000US55015,55015,"Calumet County, Wisconsin",49288,*****
0500000US55017,55017,"Chippewa County, Wisconsin",62676,*****
0500000US55019,55019,"Clark County, Wisconsin",34630,*****
0500000US55021,55021,"Columbia County, Wisconsin",56647,*****
0500000US55023,55023,"Crawford County, Wisconsin",16578,*****
0500000US55025,55025,"Dane County, Wisconsin",496762,*****
0500000US55027,55027,"Dodge County, Wisconsin",88598,*****
0500000US55029,55029,"Door County, Wisconsin",27826,*****
0500000US55031,55031,"Douglas County, Wisconsin",43994,*****
0500000US55033,55033,"Dunn County, Wisconsin",43871,*****
0500000US55035,55035,"Eau Claire County, Wisconsin",99788,*****
0500000US55037,55037,"Florence County, Wisconsin",4477,*****
0500000US55039,55039,"Fond du Lac County, Wisconsin",101666,*****
0500000US55041,55041,"Forest County, Wisconsin",9255,*****
0500000US55043,55043,"Grant County, Wisconsin",51080,*****
0500000US55045,55045,"Green County, Wisconsin",36901,*****
0500000US55047,55047,"Green Lake County, Wisconsin",19042,*****
0500000US55049,55049,"Iowa County, Wisconsin",23709,*****
0500000US55051,55051,"Iron County, Wisconsin",5937,*****
0500000US55053,55053,"Jackson County, Wisconsin",20506,*****
0500000US55055,55055,"Jefferson County, Wisconsin",83985,*****
0500000US55057,55057,"Juneau County, Wisconsin",26673,*****
0500000US55059,55059,"Kenosha County, Wisconsin",166874,*****
0500000US55061,55061,"Kewaunee County, Wisconsin",20578,*****
0500000US55063,55063,"La Crosse County, Wisconsin",115420,*****
0500000US55065,55065,"Lafayette County, Wisconsin",16841,*****
0500000US55067,55067,"Langlade County, Wisconsin",19838,*****
0500000US55069,55069,"Lincoln County, Wisconsin",28650,*****
0500000US55071,55071,"Manitowoc County, Wisconsin",81098,*****
0500000US55073,55073,"Marathon County, Wisconsin",134497,*****
0500000US55075,55075,"Marinette County, Wisconsin",41632,*****
0500000US55077,55077,"Marquette County, Wisconsin",15308,*****
0500000US55078,55078,"Menominee County, Wisconsin",4292,*****
0500000US55079,55079,"Milwaukee County, Wisconsin",950527,*****
0500000US55081,55081,"Monroe County, Wisconsin",44953,*****
0500000US55083,55083,"Oconto County, Wisconsin",37531,*****
0500000US55085,55085,"Oneida County, Wisconsin",35868,*****
0500000US55087,55087,"Outagamie County, Wisconsin",178013,*****
0500000US55089,55089,"Ozaukee County, Wisconsin",86708,*****
0500000US55091,55091,"Pepin County, Wisconsin",7417,*****
0500000US55093,55093,"Pierce County, Wisconsin",40870,*****
0500000US55095,55095,"Polk County, Wisconsin",43905,*****
0500000US55097,55097,"Portage County, Wisconsin",70136,*****
0500000US55099,55099,"Price County, Wisconsin",14025,*****
0500000US55101,55101,"Racine County, Wisconsin",195045,*****
0500000US55103,55103,"Richland County, Wisconsin",17911,*****
0500000US55105,55105,"Rock County, Wisconsin",160345,*****
0500000US55107,55107,"Rusk County, Wisconsin",14571,*****
0500000US55109,55109,"St. Croix County, Wisconsin",84912,*****
0500000US55111,55111,"Sauk County, Wisconsin",62353,*****
0500000US55113,55113,"Sawyer County, Wisconsin",16542,*****
0500000US55115,55115,"Shawano County, Wisconsin",41776,*****
0500000US55117,55117,"Sheboygan County, Wisconsin",115235,*****
0500000US55119,55119,"Taylor County, Wisconsin",20633,*****
0500000US55121,55121,"Trempealeau County, Wisconsin",29098,*****
0500000US55123,55123,"Vernon County, Wisconsin",30002,*****
0500000US55125,55125,"Vilas County, Wisconsin",21401,*****
0500000US55127,55127,"Walworth County, Wisconsin",102619,*****
0500000US55129,55129,"Washburn County, Wisconsin",15842,*****
0500000US55131,55131,"Washington County, Wisconsin",132186,*****
0500000US55133,55133,"Waukesha County, Wisconsin",391200,*****
0500000US55135,55135,"Waupaca County, Wisconsin",52300,*****
0500000US55137,55137,"Waushara County, Wisconsin",24483,*****
0500000US55139,55139,"Winnebago County, Wisconsin",167860,*****
0500000US55141,55141,"Wood County, Wisconsin",74469,*****
0500000US56001,56001,"Albany County, Wyoming",36745,*****
0500000US56003,56003,"Big Horn County, Wyoming",11741,*****
0500000US56005,56005,"Campbell County, Wyoming",46901,*****
0500000US56007,56007,"Carbon County, Wyoming",15809,*****
0500000US56009,56009,"Converse County, Wyoming",13937,*****
0500000US56011,56011,"Crook County, Wyoming",7110,*****
0500000US56013,56013,"Fremont County, Wyoming",40517,*****
0500000US56015,56015,"Goshen County, Wyoming",13458,*****
0500000US56017,56017,"Hot Springs County, Wyoming",4825,*****
0500000US56019,56019,"Johnson County, Wyoming",8595,*****
0500000US56021,56021,"Laramie County, Wyoming",93073,*****
0500000US56023,56023,"Lincoln County, Wyoming",18100,*****
0500000US56025,56025,"Natrona County, Wyoming",77343,*****
